credito;codigo_ciudad;cliente_tipo_identificacion;codigo_ocupacion;descripcion_ocu
199016;11001;1;H;Empleado ENR
217173;11001;1;K;Independiente Informal
198864;76001;1;H;Empleado ENR
167923;19573;1;F;Empleado ER
212305;11001;1;F;Empleado ER
236309;8001;1;K;Independiente Informal
231147;25899;1;J;Independiente Formal
221991;5045;1;F;Empleado ER
180782;11001;1;;
229562;50606;1;J;Independiente Formal
159499;76001;1;;
178883;11001;1;J;Independiente Formal
159409;11001;1;E;Empleado
214587;70001;1;K;Independiente Informal
228246;25175;1;J;Independiente Formal
184980;11001;1;F;Empleado ER
123019;11001;1;;
209298;11001;1;F;Empleado ER
234876;25126;1;J;Independiente Formal
163628;11001;1;E;Empleado
193240;11001;1;F;Empleado ER
222927;11001;1;F;Empleado ER
171456;68001;1;;
209145;5360;1;T;Transportador
210802;11001;1;F;Empleado ER
207280;11001;1;F;Empleado ER
200775;11001;1;F;Empleado ER
223399;25430;1;H;Empleado ENR
170416;11001;1;U;Universitario
223740;11001;1;T;Transportador
219416;11001;1;J;Independiente Formal
208559;25126;1;K;Independiente Informal
214705;11001;1;J;Independiente Formal
210983;50001;1;T;Transportador
159810;11001;1;E;Empleado
203046;11001;1;T;Transportador
222642;11001;1;O;Contratista
232891;11001;1;J;Independiente Formal
169691;11001;1;E;Empleado
195087;11001;1;K;Independiente Informal
148348;11001;1;E;Empleado
206843;11001;1;H;Empleado ENR
219321;11001;1;U;Universitario
169301;11001;1;K;Independiente Informal
224633;11001;1;H;Empleado ENR
199587;11001;1;O;Contratista
152026;11001;1;E;Empleado
193554;11001;1;F;Empleado ER
209746;11001;1;F;Empleado ER
235292;11001;1;F;Empleado ER
209550;25175;1;K;Independiente Informal
193324;25754;1;F;Empleado ER
192018;11001;1;;
236145;25430;1;H;Empleado ENR
167148;11001;1;;
174509;11001;1;U;Universitario
229178;11001;1;F;Empleado ER
203504;47001;1;E;Empleado
162870;11001;1;U;Universitario
215639;11001;1;U;Universitario
219341;11001;1;F;Empleado ER
228405;76001;1;F;Empleado ER
201328;11001;1;J;Independiente Formal
225961;11001;1;H;Empleado ENR
234779;11001;1;F;Empleado ER
148085;11001;1;E;Empleado
212032;11001;1;E;Empleado
222494;11001;1;K;Independiente Informal
206638;11001;1;J;Independiente Formal
203334;5001;1;F;Empleado ER
195009;11001;1;E;Empleado
157779;11002;1;E;Empleado
200878;8001;1;T;Transportador
229626;47001;1;F;Empleado ER
178968;8001;1;H;Empleado ENR
165256;5001;1;I;Independiente
194648;8001;1;T;Transportador
232213;8001;1;J;Independiente Formal
214451;8001;1;F;Empleado ER
193820;8001;1;O;Contratista
210174;11001;1;F;Empleado ER
206961;13001;1;F;Empleado ER
198501;25430;1;F;Empleado ER
203543;8001;1;J;Independiente Formal
172262;8001;1;J;Independiente Formal
227229;8001;1;F;Empleado ER
234246;8001;1;F;Empleado ER
225683;11001;1;F;Empleado ER
127472;8001;1;;
209246;8001;1;T;Transportador
229567;8001;1;F;Empleado ER
218812;8001;1;K;Independiente Informal
195981;8001;1;;
178323;8001;1;;
176050;8001;1;;
188146;8001;1;H;Empleado ENR
201617;8001;1;F;Empleado ER
236392;8001;1;J;Independiente Formal
224877;8001;1;J;Independiente Formal
89727;8001;1;I;Independiente
231902;54405;1;J;Independiente Formal
194424;8001;1;;
227408;8001;1;F;Empleado ER
137390;8001;1;E;Empleado
195040;8758;1;F;Empleado ER
190764;8001;1;F;Empleado ER
212970;8001;1;H;Empleado ENR
235732;68001;1;J;Independiente Formal
217147;8001;1;J;Independiente Formal
193150;8001;1;F;Empleado ER
225868;8001;1;T;Transportador
172310;8001;1;K;Independiente Informal
222759;8001;1;J;Independiente Formal
122995;11001;1;;
223095;11001;1;J;Independiente Formal
233918;8001;1;F;Empleado ER
229712;8001;1;J;Independiente Formal
223490;8001;1;J;Independiente Formal
180187;11001;1;K;Independiente Informal
209851;11001;1;H;Empleado ENR
199651;8001;1;T;Transportador
159824;8001;1;E;Empleado
198882;8001;1;F;Empleado ER
169697;8001;1;E;Empleado
205403;8001;1;J;Independiente Formal
128416;50573;1;E;Empleado
195668;11001;1;F;Empleado ER
211002;8573;1;H;Empleado ENR
193821;8001;1;F;Empleado ER
219551;8001;1;F;Empleado ER
155349;8001;1;E;Empleado
212024;8001;1;F;Empleado ER
231508;8001;1;F;Empleado ER
166184;8001;1;;
125399;11001;1;;
193784;11001;1;;
153209;8001;1;I;Independiente
220329;8001;1;H;Empleado ENR
187256;11001;1;F;Empleado ER
226062;8001;1;H;Empleado ENR
176109;8758;1;F;Empleado ER
221519;8001;1;J;Independiente Formal
197158;8001;1;J;Independiente Formal
162537;8001;1;I;Independiente
122781;8758;1;;
175202;8758;1;T;Transportador
182946;8001;1;;
215575;11001;1;K;Independiente Informal
216582;11001;1;F;Empleado ER
163548;8001;1;E;Empleado
230355;8001;1;J;Independiente Formal
174576;8001;1;H;Empleado ENR
233875;8001;1;K;Independiente Informal
109553;8758;1;E;Empleado
227039;8758;1;H;Empleado ENR
213845;11001;1;F;Empleado ER
236754;8001;1;F;Empleado ER
231129;8001;1;R;Rentista de Capital
171010;8758;1;J;Independiente Formal
201870;11001;1;H;Empleado ENR
165106;8001;1;I;Independiente
174356;25754;1;F;Empleado ER
217881;8001;1;J;Independiente Formal
186695;8001;1;;
225709;8001;1;F;Empleado ER
213132;8001;1;H;Empleado ENR
193290;8001;1;F;Empleado ER
182231;8001;1;F;Empleado ER
204701;8001;1;F;Empleado ER
179973;8001;1;;
144337;8001;1;;
207148;8001;1;F;Empleado ER
175998;8001;1;J;Independiente Formal
233959;8001;1;J;Independiente Formal
200118;11001;1;H;Empleado ENR
229417;8001;1;F;Empleado ER
230238;8001;1;J;Independiente Formal
226543;8001;1;F;Empleado ER
214799;8001;1;J;Independiente Formal
174535;8001;1;F;Empleado ER
211127;8001;1;F;Empleado ER
191748;11001;1;;
173491;11001;1;;
188563;8001;1;H;Empleado ENR
200165;8001;1;F;Empleado ER
202973;11001;1;F;Empleado ER
220432;8001;1;K;Independiente Informal
209990;8433;1;J;Independiente Formal
201052;8001;1;F;Empleado ER
198674;11001;1;H;Empleado ENR
202649;8001;1;F;Empleado ER
186578;8001;1;;
197866;11001;1;F;Empleado ER
204369;8001;1;F;Empleado ER
212241;8573;1;F;Empleado ER
205142;8001;1;F;Empleado ER
132468;8001;1;I;Independiente
173628;8001;1;F;Empleado ER
201191;47001;1;J;Independiente Formal
200287;8001;1;;
209995;8001;1;F;Empleado ER
174870;8001;1;F;Empleado ER
206173;11001;1;J;Independiente Formal
197459;13001;1;F;Empleado ER
233983;8001;1;J;Independiente Formal
183132;8001;1;;
218467;8001;1;T;Transportador
174667;8573;1;J;Independiente Formal
228009;8573;1;J;Independiente Formal
164020;8001;1;;
224089;8001;1;J;Independiente Formal
217458;8001;1;J;Independiente Formal
172533;11001;1;;
205046;8758;1;J;Independiente Formal
203337;8001;1;J;Independiente Formal
192408;8001;1;F;Empleado ER
189315;8001;1;J;Independiente Formal
181835;8001;1;;
211653;11001;1;F;Empleado ER
220483;8001;1;J;Independiente Formal
204591;8001;1;F;Empleado ER
214679;8001;1;J;Independiente Formal
182936;8001;1;T;Transportador
205980;11001;1;K;Independiente Informal
174172;47001;1;H;Empleado ENR
198151;8001;1;T;Transportador
192026;8001;1;F;Empleado ER
208270;8001;1;F;Empleado ER
216878;8001;1;H;Empleado ENR
234168;8001;1;F;Empleado ER
212467;8001;1;G;Ganadero
224639;8001;1;J;Independiente Formal
213861;8001;1;J;Independiente Formal
216984;11001;1;J;Independiente Formal
163644;8001;1;I;Independiente
197759;8001;1;J;Independiente Formal
229172;8001;1;J;Independiente Formal
175328;76892;1;;
229659;8001;1;J;Independiente Formal
189719;8001;1;;
225715;8001;1;F;Empleado ER
210295;13001;1;F;Empleado ER
220067;8634;1;J;Independiente Formal
215853;8001;1;J;Independiente Formal
234539;8758;1;F;Empleado ER
200614;8001;1;J;Independiente Formal
220817;8001;1;J;Independiente Formal
203415;8001;1;J;Independiente Formal
222448;11001;1;O;Contratista
179437;8001;1;;
198289;25754;1;;
224644;8758;1;F;Empleado ER
226544;13001;1;F;Empleado ER
236341;8433;1;F;Empleado ER
226836;8001;1;J;Independiente Formal
208889;8001;1;A;Ama de casa
202600;8001;1;F;Empleado ER
146502;8001;1;;
224016;47288;1;F;Empleado ER
194737;8001;1;N;Comerciante
220810;11001;1;H;Empleado ENR
220642;8001;1;J;Independiente Formal
191129;8001;1;J;Independiente Formal
178904;8001;1;N;Comerciante
222388;8001;1;J;Independiente Formal
227541;8001;1;F;Empleado ER
204356;8001;1;J;Independiente Formal
203873;8001;1;I;Independiente
214463;8001;1;T;Transportador
213821;5001;1;F;Empleado ER
178513;85001;1;U;Universitario
227664;8001;1;F;Empleado ER
229119;8758;1;F;Empleado ER
210521;8001;1;F;Empleado ER
226580;8758;1;H;Empleado ENR
226732;8001;1;F;Empleado ER
188004;8001;1;F;Empleado ER
195909;8001;1;H;Empleado ENR
212792;8001;1;F;Empleado ER
214059;8001;1;K;Independiente Informal
224832;8001;1;F;Empleado ER
214541;11001;1;K;Independiente Informal
223392;50001;1;H;Empleado ENR
201845;11001;1;J;Independiente Formal
216198;11001;1;H;Empleado ENR
234985;11001;1;F;Empleado ER
208703;25430;1;J;Independiente Formal
235313;8001;1;J;Independiente Formal
136028;8758;1;E;Empleado
221200;8001;1;J;Independiente Formal
221343;85001;1;N;Comerciante
229193;47001;1;K;Independiente Informal
209838;8001;1;J;Independiente Formal
230624;8758;1;J;Independiente Formal
159932;11001;1;E;Empleado
207585;8758;1;F;Empleado ER
214494;8758;1;F;Empleado ER
205627;8638;1;J;Independiente Formal
203212;8001;1;F;Empleado ER
203416;8758;1;J;Independiente Formal
223014;8758;1;J;Independiente Formal
212163;50001;1;H;Empleado ENR
138172;8001;1;H;Empleado ENR
202118;13001;1;H;Empleado ENR
170807;8001;1;K;Independiente Informal
187689;25175;1;J;Independiente Formal
211003;8001;1;T;Transportador
223463;8001;1;J;Independiente Formal
233814;8001;1;F;Empleado ER
203653;8001;1;H;Empleado ENR
208515;8001;1;F;Empleado ER
216923;11001;1;H;Empleado ENR
209310;8758;1;H;Empleado ENR
231150;13001;1;F;Empleado ER
177775;8296;1;F;Empleado ER
227270;8001;1;J;Independiente Formal
206393;8001;1;T;Transportador
233319;8001;1;K;Independiente Informal
235774;8758;1;F;Empleado ER
180424;8001;1;;
232078;8001;1;J;Independiente Formal
170264;8001;1;N;Comerciante
220074;8001;1;H;Empleado ENR
230796;8001;1;F;Empleado ER
223835;8758;1;J;Independiente Formal
220463;8758;1;F;Empleado ER
118476;8001;1;A;Ama de casa
230084;8758;1;F;Empleado ER
232853;8001;1;A;Ama de casa
226312;8001;1;J;Independiente Formal
222121;8001;1;J;Independiente Formal
222201;8001;1;T;Transportador
206456;8001;1;K;Independiente Informal
205887;8001;1;J;Independiente Formal
219033;8001;1;T;Transportador
198808;8001;1;T;Transportador
226395;8758;1;J;Independiente Formal
193006;8001;1;F;Empleado ER
228082;8001;1;F;Empleado ER
219174;8001;1;J;Independiente Formal
184916;8001;1;F;Empleado ER
227641;8001;1;F;Empleado ER
209847;8001;1;H;Empleado ENR
178515;8001;1;F;Empleado ER
226232;8001;1;J;Independiente Formal
220106;13001;1;T;Transportador
208069;8001;1;T;Transportador
233379;8001;1;J;Independiente Formal
178485;8758;1;F;Empleado ER
225131;8001;1;K;Independiente Informal
178311;73001;1;T;Transportador
220473;8001;1;J;Independiente Formal
191928;8001;1;J;Independiente Formal
230314;8001;1;J;Independiente Formal
213850;11001;1;K;Independiente Informal
179856;13001;1;E;Empleado
165827;13001;1;E;Empleado
160065;13001;1;E;Empleado
203393;13001;1;O;Contratista
207181;13001;1;F;Empleado ER
197321;13001;1;T;Transportador
236845;13001;1;J;Independiente Formal
174694;13873;1;H;Empleado ENR
209740;13001;1;F;Empleado ER
180929;68001;1;J;Independiente Formal
213496;13001;1;T;Transportador
228746;13001;1;K;Independiente Informal
201959;13001;1;F;Empleado ER
222921;13001;1;J;Independiente Formal
195697;13001;1;J;Independiente Formal
204650;13001;1;F;Empleado ER
157999;13001;1;I;Independiente
178353;13001;1;;
208634;13001;1;J;Independiente Formal
183444;13001;1;H;Empleado ENR
221429;13001;1;F;Empleado ER
219504;13001;1;K;Independiente Informal
125343;13001;1;I;Independiente
213910;13001;1;J;Independiente Formal
227601;13001;1;K;Independiente Informal
164277;13001;1;E;Empleado
177600;13001;1;J;Independiente Formal
190635;13001;1;T;Transportador
156471;13001;1;E;Empleado
198884;13836;1;F;Empleado ER
199676;5088;1;F;Empleado ER
219232;13001;1;K;Independiente Informal
190285;13001;1;H;Empleado ENR
203676;13001;1;F;Empleado ER
185778;11001;1;H;Empleado ENR
212377;8001;1;F;Empleado ER
185881;13001;1;F;Empleado ER
219595;13001;1;J;Independiente Formal
198773;13001;1;H;Empleado ENR
206486;13001;1;F;Empleado ER
188416;13001;1;T;Transportador
225423;13001;1;J;Independiente Formal
224599;13001;1;F;Empleado ER
196015;13001;1;N;Comerciante
192331;13657;1;F;Empleado ER
200671;13001;1;J;Independiente Formal
180701;13001;1;F;Empleado ER
180259;13001;1;K;Independiente Informal
194488;13001;1;F;Empleado ER
122690;8001;1;I;Independiente
234034;5607;1;F;Empleado ER
193007;13001;1;T;Transportador
224967;13001;1;J;Independiente Formal
163315;13001;1;;
209647;13001;1;H;Empleado ENR
231897;13001;1;F;Empleado ER
168180;13001;1;H;Empleado ENR
232600;25175;1;F;Empleado ER
155058;13001;1;U;Universitario
167482;5001;1;;
227762;13001;1;K;Independiente Informal
193140;13836;1;T;Transportador
215543;13001;1;F;Empleado ER
198707;13001;1;F;Empleado ER
236281;13001;1;J;Independiente Formal
199591;13001;1;F;Empleado ER
200191;11001;1;H;Empleado ENR
201824;13001;1;F;Empleado ER
209835;13836;1;F;Empleado ER
203724;13001;1;K;Independiente Informal
233445;13001;1;F;Empleado ER
233458;13001;1;H;Empleado ENR
230391;13001;1;J;Independiente Formal
211683;13001;1;F;Empleado ER
178279;13001;1;;
200405;13001;1;J;Independiente Formal
163047;11001;1;I;Independiente
207292;5001;1;J;Independiente Formal
217023;13001;1;K;Independiente Informal
178786;13001;1;F;Empleado ER
200932;13001;1;J;Independiente Formal
222796;13001;1;J;Independiente Formal
223324;13001;1;J;Independiente Formal
201932;13001;1;F;Empleado ER
205460;13001;1;F;Empleado ER
192345;13001;1;H;Empleado ENR
227137;11001;1;F;Empleado ER
177894;13001;1;F;Empleado ER
235374;50568;1;J;Independiente Formal
187863;11001;1;;
171740;13001;1;J;Independiente Formal
210810;13001;1;K;Independiente Informal
158626;13836;1;;
232777;13001;1;J;Independiente Formal
228491;13836;1;T;Transportador
197785;13001;1;J;Independiente Formal
233605;13001;1;J;Independiente Formal
186446;13001;1;K;Independiente Informal
176579;8758;1;J;Independiente Formal
234100;8001;1;J;Independiente Formal
189358;8758;1;T;Transportador
164275;8001;1;E;Empleado
192080;8001;1;J;Independiente Formal
218500;25754;1;E;Empleado
176452;8001;1;F;Empleado ER
210652;8001;1;J;Independiente Formal
203421;8001;1;J;Independiente Formal
234913;8001;1;J;Independiente Formal
202866;8758;1;R;Rentista de Capital
124782;68001;1;J;Independiente Formal
192943;25430;1;H;Empleado ENR
172056;76001;1;;
214048;8001;1;F;Empleado ER
187091;8001;1;F;Empleado ER
199737;8758;1;J;Independiente Formal
230012;13001;1;J;Independiente Formal
194127;25402;1;F;Empleado ER
212831;8001;1;E;Empleado
199501;11001;1;F;Empleado ER
217795;11001;1;F;Empleado ER
221821;8758;1;F;Empleado ER
224995;8001;1;J;Independiente Formal
236327;8758;1;J;Independiente Formal
231206;11001;1;F;Empleado ER
223023;8758;1;J;Independiente Formal
231428;8001;1;J;Independiente Formal
171927;76001;1;J;Independiente Formal
207743;11001;1;J;Independiente Formal
212313;76001;1;J;Independiente Formal
140048;76001;1;E;Empleado
182381;76001;1;;
193164;76001;1;;
145678;76001;1;I;Independiente
234109;76001;1;J;Independiente Formal
137696;76001;1;E;Empleado
154955;76001;1;E;Empleado
203911;76520;1;F;Empleado ER
187407;76001;1;F;Empleado ER
234110;76364;1;J;Independiente Formal
219251;76001;1;F;Empleado ER
202553;11001;1;F;Empleado ER
184467;76001;1;;
204451;76001;1;T;Transportador
226593;5001;1;J;Independiente Formal
219204;76001;1;N;Comerciante
203882;76001;1;F;Empleado ER
235083;76001;1;J;Independiente Formal
165716;76001;1;I;Independiente
236608;76001;1;J;Independiente Formal
218873;76001;1;F;Empleado ER
195112;76001;1;K;Independiente Informal
233565;76111;1;F;Empleado ER
232239;76001;1;T;Transportador
171491;85001;1;;
157444;76001;1;;
179039;76001;1;H;Empleado ENR
173296;76001;1;;
196295;76001;1;F;Empleado ER
232475;76001;1;J;Independiente Formal
226470;76001;1;F;Empleado ER
179455;76001;1;H;Empleado ENR
233090;76001;1;F;Empleado ER
177697;76001;1;;
232640;76001;1;F;Empleado ER
232325;76001;1;N;Comerciante
172950;76001;1;;
162445;76001;1;;
200838;76001;1;H;Empleado ENR
198021;76001;1;J;Independiente Formal
230252;76001;1;A;Ama de casa
204980;76001;1;J;Independiente Formal
190372;76001;1;H;Empleado ENR
200998;76001;1;J;Independiente Formal
196695;76364;1;U;Universitario
184229;76001;1;J;Independiente Formal
234693;76001;1;H;Empleado ENR
164116;76001;1;I;Independiente
170752;76001;1;;
224322;76130;1;T;Transportador
212757;76364;1;J;Independiente Formal
168317;76001;1;U;Universitario
185146;76001;1;J;Independiente Formal
130960;76001;1;U;Universitario
156060;76001;1;E;Empleado
196090;76001;1;H;Empleado ENR
154913;76001;1;;
182068;76001;1;T;Transportador
236725;76001;1;N;Comerciante
213098;76001;1;K;Independiente Informal
218508;76001;1;A;Ama de casa
233634;76001;1;N;Comerciante
207510;76001;1;F;Empleado ER
165750;76001;1;I;Independiente
173147;76001;1;H;Empleado ENR
202694;76001;1;H;Empleado ENR
217975;11001;1;F;Empleado ER
227364;76892;1;F;Empleado ER
157570;76001;1;A;Ama de casa
227669;73001;1;K;Independiente Informal
232578;76001;1;H;Empleado ENR
204851;76001;1;J;Independiente Formal
187983;76001;1;;
192312;76001;1;H;Empleado ENR
171285;76001;1;;
223533;76001;1;T;Transportador
201062;76001;1;K;Independiente Informal
203143;76001;1;K;Independiente Informal
177709;76001;1;U;Universitario
200414;76001;1;U;Universitario
207302;76001;1;J;Independiente Formal
232207;76001;1;J;Independiente Formal
225424;76001;1;H;Empleado ENR
148922;76001;1;I;Independiente
235413;76001;1;J;Independiente Formal
215402;76001;1;H;Empleado ENR
213677;76001;1;J;Independiente Formal
233742;5001;1;J;Independiente Formal
220482;76001;1;J;Independiente Formal
208832;76001;1;J;Independiente Formal
212866;76001;1;J;Independiente Formal
175244;76001;1;F;Empleado ER
207301;76001;1;T;Transportador
211572;76130;1;J;Independiente Formal
202902;76001;1;F;Empleado ER
163088;76001;1;I;Independiente
214477;76001;1;J;Independiente Formal
169271;76001;1;F;Empleado ER
188574;76001;1;H;Empleado ENR
184867;76001;1;I;Independiente
208957;76001;1;F;Empleado ER
210812;76001;1;F;Empleado ER
198867;76001;1;H;Empleado ENR
189223;76001;1;H;Empleado ENR
221405;76001;1;F;Empleado ER
209238;76001;1;J;Independiente Formal
233548;76001;1;T;Transportador
170501;76001;1;F;Empleado ER
222677;76001;1;F;Empleado ER
209350;11001;1;F;Empleado ER
236211;76001;1;T;Transportador
163301;76001;1;I;Independiente
234495;76001;1;J;Independiente Formal
177768;76520;1;F;Empleado ER
178708;76001;1;;
232428;76001;1;F;Empleado ER
173237;76001;1;F;Empleado ER
130408;76001;1;;
223116;76001;1;R;Rentista de Capital
205663;76001;1;H;Empleado ENR
216840;76001;1;H;Empleado ENR
159102;76001;1;E;Empleado
215403;76001;1;N;Comerciante
204734;76001;1;K;Independiente Informal
220035;76001;1;J;Independiente Formal
235067;76130;1;F;Empleado ER
212211;76001;1;J;Independiente Formal
224841;76001;1;F;Empleado ER
205728;11001;1;F;Empleado ER
215383;76001;1;H;Empleado ENR
206874;76001;1;J;Independiente Formal
170870;19698;1;I;Independiente
