"credito";"codigo_ciudad";"cliente_tipo_identificacion";"codigo_ocupacion"
141704;50001;1;E
205555;50001;1;E
184857;50330;1;H
237165;50001;1;J
122744;50001;1;""
237612;85440;1;T
216026;50001;1;J
147680;50001;1;""
237189;50001;1;F
230011;50001;1;F
212739;50001;1;F
157010;50001;1;E
195537;50001;1;E
232140;50001;1;H
229150;85001;1;N
229566;50001;1;N
190287;50001;1;O
187814;50001;1;J
157158;50001;1;E
168654;50001;1;T
184991;50001;1;F
224591;11001;1;N
210820;73001;1;J
192999;50001;1;F
232329;50001;1;O
205024;11001;1;F
183542;50001;1;G
187643;50001;1;J
235390;50001;1;N
210079;50001;1;""
211615;50001;1;J
149666;11001;1;E
135338;50001;1;E
201926;50001;1;F
190586;50573;1;F
228161;50001;1;O
236453;50001;1;N
193401;50001;1;F
142311;50001;1;I
161316;50001;1;""
226909;50573;1;K
178742;50001;1;F
168923;50001;1;F
198004;50001;1;F
219996;50001;1;J
138896;50001;1;I
172497;50001;1;""
203631;50001;1;F
164437;85001;1;E
184758;50001;1;""
224440;50001;1;F
225805;50001;1;N
111799;50689;1;""
192970;11001;1;""
183563;50001;1;""
226517;50001;1;H
179655;50318;1;F
191485;50001;1;F
229473;85001;1;F
224251;50606;1;J
209484;50001;1;J
226980;50313;1;F
209825;50001;1;J
236064;50001;1;H
172895;50001;1;""
219677;85001;1;J
199041;50001;1;H
137037;50573;1;E
227049;50001;1;F
226255;50001;1;J
203102;50313;1;N
140292;50606;1;E
201410;50001;1;J
142782;11001;1;I
181576;15001;1;O
173430;50001;1;F
236376;50006;1;O
187300;50001;1;""
214812;50606;1;K
226025;50001;1;N
197490;50001;1;H
179000;50568;1;F
170458;50001;1;J
216542;50001;1;K
216861;50001;1;K
172246;50001;1;J
217401;50001;1;K
188148;50001;1;K
197627;50001;1;A
164072;11001;1;E
204612;11001;1;H
137849;50001;1;""
139244;50001;1;""
179042;11001;1;H
191902;50001;1;K
217061;25175;1;J
228182;50001;1;K
161749;50001;1;""
206155;50001;1;J
138229;50001;1;I
209131;11001;1;H
187572;50001;1;""
182016;50001;1;I
225436;50001;1;J
201436;50001;1;H
141713;50001;1;I
218298;50001;1;J
172314;50001;1;J
221088;50006;1;O
129519;50001;1;E
218255;50001;1;J
149484;85001;1;""
159615;50001;1;E
203436;50001;1;H
119177;50001;1;""
229020;50001;1;N
202365;11001;1;F
236512;50001;1;O
194569;25754;1;F
140387;50001;1;""
225786;85250;1;G
222662;50001;1;K
237073;50001;1;N
230244;50606;1;H
194181;50001;1;F
163880;50001;1;I
178445;50001;1;""
215887;50001;1;I
193202;50001;1;E
214820;11001;1;R
218076;50001;1;F
231045;50001;1;K
208116;50006;1;F
224728;50001;1;F
161465;50001;1;""
179276;50313;1;C
162698;50001;1;T
184538;50001;1;""
229598;50568;1;H
230731;50001;1;H
233624;50001;1;T
143070;50001;1;I
198146;50001;1;J
203278;50606;1;""
216283;50001;1;R
182302;50001;1;N
198306;50001;1;C
218592;50001;1;H
164663;50001;1;I
159339;50001;1;I
233178;25754;1;K
230878;50001;1;F
163106;50001;1;K
215124;50287;1;O
187582;50001;1;F
193704;50006;1;J
158523;50001;1;""
208736;50001;1;G
138464;50001;1;E
237355;50001;1;T
123484;50001;1;E
122509;50001;1;I
190007;50001;1;F
206903;68001;1;E
179595;50001;1;""
192175;50001;1;H
203583;50001;1;K
196138;50001;1;J
233023;85001;1;F
122758;50001;1;I
202818;50001;1;J
167991;50001;1;H
235117;50006;1;H
142672;50001;1;T
230283;50683;1;H
185059;50001;1;""
160699;50001;1;E
232447;50001;1;F
234197;50001;1;J
128265;50001;1;""
169736;11001;1;F
230504;50001;1;J
149404;50001;1;E
167708;50001;1;""
196229;25754;1;E
146906;50001;1;""
232063;50573;1;F
208900;50001;1;G
153618;50001;1;I
117650;50001;1;E
172637;50606;1;""
164182;50001;1;E
201953;50001;1;H
201263;50001;1;K
220966;11001;1;F
220675;50001;1;K
200957;11001;1;H
210628;25754;1;H
218444;50006;1;T
230272;50001;1;N
174224;85440;1;J
231208;85162;1;F
204239;50001;1;R
198452;25181;1;F
232218;50001;1;O
223073;50001;1;O
171458;50001;1;""
234920;11001;1;T
212703;50001;1;G
178847;50001;1;""
175934;50001;1;J
180870;50001;1;""
141257;50001;1;E
217017;11001;1;F
144941;50001;1;E
208979;50001;1;J
177213;85001;1;F
161040;50001;1;I
166238;50001;1;I
205544;50001;1;H
220224;50001;1;J
175674;50001;1;F
228465;11001;1;F
221305;50001;1;H
187610;50313;1;C
210454;50001;1;J
187372;50001;1;F
232778;50001;1;F
219326;50006;1;F
230477;50573;1;N
170036;11001;1;F
149426;50573;1;E
217542;50001;1;F
228254;50001;1;J
204592;50001;1;J
179630;50001;1;J
162349;50001;1;E
198710;50001;1;J
236154;50001;1;F
222003;15759;1;F
235065;50001;1;N
224522;50001;1;J
194882;50001;1;H
147332;50001;1;I
178772;25200;1;F
200903;25175;1;F
236489;50568;1;F
207056;50001;1;K
204069;50001;1;J
181700;50006;1;H
183528;50001;1;F
205315;50001;1;H
227102;50001;1;F
227570;50568;1;J
174158;50680;1;I
210093;11001;1;F
203624;50001;1;K
162628;11001;1;E
236976;50001;1;N
174258;50001;1;C
146632;50001;1;I
206245;50001;1;H
191483;50001;1;F
214600;50001;1;F
209849;50001;1;J
164055;50001;1;""
234493;50001;1;H
192781;50001;1;O
203893;50001;1;K
186137;50001;1;G
209789;50001;1;J
211262;85410;1;T
194621;50001;1;J
149825;50001;1;""
168784;50001;1;H
165913;50001;1;""
218322;50568;1;F
173934;11001;1;E
203426;50001;1;O
184348;50001;1;J
207509;11001;1;F
192662;50001;1;F
173949;11001;1;I
215472;25817;1;O
228349;50001;1;J
212889;50001;1;K
203197;50001;1;H
223448;50001;1;K
171240;50001;1;""
174622;50001;1;J
200081;50001;1;J
215992;50001;1;K
212602;50001;1;F
235194;50001;1;O
219197;50001;1;O
210400;73268;1;J
236978;50001;1;T
181346;50001;1;K
223670;15001;1;J
230783;8001;1;F
230313;50001;1;H
169664;50001;1;""
215386;50001;1;J
216235;50001;1;H
228699;50001;1;N
230855;50001;1;F
163409;50001;1;""
231152;50001;1;J
236452;50001;1;O
197414;50001;1;O
224580;85440;1;J
184042;50001;1;""
198265;50001;1;F
227428;50001;1;O
236451;50001;1;K
212325;50001;1;G
157580;50001;1;E
219522;50124;1;F
188888;50001;1;F
229786;50001;1;T
210126;50313;1;K
204127;50001;1;F
201440;50568;1;F
223662;50006;1;H
213447;85440;1;F
223394;50001;1;U
199378;50001;1;E
225129;50001;1;K
204781;50001;1;H
176028;50001;1;H
187960;50001;1;J
230617;50001;1;T
219966;50006;1;N
207279;50001;1;K
201441;50001;1;F
229121;50568;1;F
215330;25817;1;J
185336;50689;1;J
161153;50001;1;I
221091;50001;1;O
224412;50001;1;F
235309;50313;1;J
236137;50001;1;J
234638;50001;1;H
189569;50001;1;J
209247;50001;1;F
208670;11001;1;F
168274;50001;1;H
138121;50001;1;""
203435;50001;1;G
190227;11001;1;F
208980;50001;1;T
212654;50001;1;J
209169;50001;1;F
172705;50001;1;H
125982;50001;1;A
173235;50001;1;J
120366;50001;1;""
197423;50001;1;K
198035;50001;1;H
196413;50001;1;""
201803;50001;1;F
151522;50001;1;I
128272;50001;1;E
193063;50001;1;F
177938;15238;1;""
162568;50001;1;I
228058;50001;1;F
222116;85440;1;C
200772;50223;1;F
233438;50001;1;H
228992;11001;1;J
222874;50001;1;F
208868;50001;1;C
210861;50001;1;J
226047;50001;1;K
203897;50606;1;F
165196;50001;1;I
185921;15001;1;""
184011;50001;1;E
212216;50001;1;H
167364;50001;1;H
233381;50001;1;A
208984;50001;1;F
192037;50001;1;F
176720;25402;1;K
218331;50001;1;J
208490;50001;1;F
229738;50001;1;N
161414;50001;1;""
163797;50001;1;E
203840;50001;1;K
185612;50001;1;J
187076;50001;1;J
209063;50001;1;F
215149;54001;1;K
228791;50001;1;K
211670;50001;1;F
217132;50001;1;J
156131;50001;1;E
159767;50001;1;""
218464;50001;1;H
182197;50001;1;N
198515;50001;1;J
226762;50001;1;H
229574;50001;1;F
223779;50001;1;K
234485;50001;1;H
181421;50313;1;F
224622;50001;1;N
231762;50001;1;H
164804;50001;1;E
214608;50001;1;K
210897;50001;1;F
182657;50001;1;J
222839;11001;1;K
195441;50001;1;F
218991;50001;1;O
198079;50001;1;N
169582;50001;1;J
167417;50006;1;""
197406;50001;1;J
228712;50001;1;J
193458;50001;1;K
222250;50001;1;N
231310;85440;1;N
171987;50001;1;H
203144;50568;1;F
219454;50001;1;J
235068;50001;1;O
189940;50001;1;""
211925;41001;1;O
225046;85440;1;K
213967;50001;1;O
232258;50001;1;N
149998;50001;1;U
234975;50001;1;F
226040;50001;1;F
215664;11001;1;O
151178;50001;1;""
225656;50001;1;F
208858;76520;1;J
178621;50001;1;""
193073;50001;1;A
183591;50001;1;F
202690;50680;1;J
191163;50001;1;K
184976;50226;1;G
218213;11001;1;E
187906;50001;1;G
160623;50001;1;E
209758;50001;1;A
204395;50001;1;J
226045;50001;1;O
230707;50001;1;J
235297;50001;1;K
168791;50001;1;H
230828;50001;1;F
230387;50001;1;F
196493;50001;1;F
225966;50001;1;K
158216;50001;1;I
193526;50001;1;J
183418;50001;1;J
134182;50001;1;E
193570;50001;1;F
195237;50001;1;F
178937;50001;1;R
237425;50606;1;F
203562;50001;1;F
180144;50001;1;N
226695;50573;1;K
214018;50001;1;J
198450;50001;1;F
160025;50001;1;E
213969;50150;1;H
227562;50001;1;J
232584;50001;1;N
235540;50001;1;J
198353;50001;1;H
216974;50001;1;K
212749;50001;1;O
203870;50001;1;F
179393;50001;1;""
209413;50001;1;F
183525;50001;1;J
225218;50001;1;J
230322;50001;1;H
225077;50001;1;F
137723;50001;1;""
232331;50001;1;F
214203;50006;1;F
197298;50001;1;F
203374;50001;1;H
193751;50001;1;E
231618;50001;1;K
205172;50001;1;J
191473;50001;1;I
223017;50001;1;N
175232;50001;1;H
151348;50606;1;I
173272;8001;1;F
206372;50001;1;F
226466;50001;1;F
203824;50001;1;F
192587;50001;1;H
228970;5001;1;J
219342;50001;1;J
212880;50001;1;F
226891;50001;1;N
196217;50001;1;J
216428;50006;1;H
220441;50001;1;J
222475;50001;1;J
221396;50001;1;N
217385;50568;1;H
144990;50001;1;I
193601;50001;1;""
183000;50001;1;K
230489;50001;1;F
128643;50001;1;""
216594;50001;1;F
204853;50001;1;A
229312;50001;1;J
234452;85001;1;G
224152;50568;1;J
226582;50001;1;J
140230;50001;1;""
232116;50001;1;K
232334;85001;1;C
228743;50001;1;N
193426;50001;1;""
222479;50001;1;N
213246;50001;1;J
187367;50001;1;""
221967;11001;1;H
195976;50001;1;J
214831;50001;1;F
219097;50001;1;G
209529;50001;1;O
192158;11001;1;O
192265;50001;1;J
203371;50001;1;N
233232;50318;1;H
143164;50001;1;E
200661;50001;1;F
149810;50001;1;I
199459;50001;1;H
209158;50001;1;K
223300;50001;1;H
216169;50001;1;F
236678;50001;1;K
182635;50001;1;""
196318;50001;1;G
199412;50001;1;K
224921;11001;1;F
233561;50001;1;J
172373;50001;1;U
226969;50001;1;K
228550;50001;1;N
168562;25126;1;""
229883;50001;1;O
220883;50313;1;O
227999;50001;1;J
191803;50313;1;F
194632;50001;1;F
232152;50001;1;N
226617;50573;1;J
170150;50001;1;J
201612;50001;1;T
201907;50001;1;J
215208;50001;1;J
193824;50001;1;F
187948;50001;1;""
158313;50001;1;E
205577;50001;1;O
234597;50001;1;F
233327;50001;1;J
229702;50001;1;F
236048;50001;1;F
217043;85162;1;J
213778;85125;1;G
211367;50001;1;K
201670;50001;1;F
145792;50001;1;""
215670;50001;1;H
200394;50006;1;""
167561;11001;1;E
231855;50001;1;J
195029;50001;1;H
226926;50001;1;J
175996;50001;1;J
194578;50001;1;F
159440;50001;1;I
171656;50001;1;U
219277;50001;1;F
211440;50001;1;J
220246;50001;1;K
221259;50001;1;N
183385;85250;1;G
229575;25530;1;K
174199;25279;1;I
227986;50001;1;J
186212;50001;1;J
183197;50001;1;K
217517;11001;1;F
135268;50001;1;""
225570;50001;1;U
234299;50001;1;K
204137;50568;1;J
224676;50001;1;U
228286;50001;1;K
190756;50001;1;""
227489;50001;1;O
232174;50001;1;O
216571;50001;1;J
224276;50001;1;F
228238;50001;1;T
229885;50001;1;T
219808;50001;1;N
201072;50001;1;H
196441;50001;1;F
202065;50001;1;H
210772;50001;1;H
233386;50001;1;J
184030;50001;1;""
213512;50001;1;G
236333;50001;1;F
164079;50001;1;U
225117;50606;1;J
196390;50568;1;U
214878;50001;1;N
193163;50001;1;H
166472;50001;1;U
217212;50001;1;U
218861;50001;1;U
212597;50001;1;J
231523;50001;1;F
237508;50001;1;R
190882;50001;1;F
213293;50001;1;K
223101;50006;1;G
220123;50006;1;T
230154;50006;1;T
222741;11001;1;T
164879;25339;1;I
230123;50006;1;J
225995;50006;1;C
221861;50006;1;J
174794;50318;1;T
197102;50006;1;J
227377;50006;1;N
224813;50006;1;H
210354;11001;1;H
196171;50006;1;I
220108;50006;1;J
222673;50006;1;H
187781;50006;1;A
207969;50001;1;J
187473;50001;1;H
221532;50001;1;N
141914;50001;1;E
121180;50006;1;I
214671;50001;1;F
234341;50006;1;T
191819;50150;1;F
209483;50006;1;F
208034;50001;1;N
211897;50001;1;J
185510;50006;1;F
186096;50006;1;U
227220;50006;1;J
160669;50001;1;I
210404;50001;1;F
223669;50001;1;J
215640;50006;1;O
231141;50006;1;N
152935;11001;1;E
211532;50001;1;O
208781;50006;1;J
145560;50006;1;E
229025;50001;1;T
207893;50006;1;K
159906;50006;1;I
199717;50150;1;F
226059;50006;1;J
155070;50006;1;I
184879;50001;1;F
227576;50006;1;O
233427;50006;1;N
220552;50006;1;G
202877;8758;1;F
227387;50006;1;T
136371;50006;1;I
233036;50001;1;O
213095;50006;1;C
196162;50006;1;J
210814;50006;1;T
235931;50006;1;F
189697;50006;1;H
146916;50001;1;""
173852;50006;1;H
204103;76001;1;F
217244;50006;1;K
229772;50006;1;T
234153;50006;1;T
231548;50006;1;G
149267;50001;1;I
230941;50006;1;J
225988;50006;1;H
192335;50006;1;F
177367;50006;1;""
234291;50006;1;F
214417;50006;1;H
229194;50006;1;K
217093;50001;1;J
199542;50689;1;F
188356;50006;1;""
149201;50006;1;E
190736;50001;1;""
231487;50006;1;G
194655;50006;1;J
206557;50006;1;F
182662;50006;1;F
192946;50001;1;""
235140;50006;1;J
181944;50006;1;I
161030;50006;1;""
226467;11001;1;J
203852;50006;1;H
135124;11001;1;""
232775;11001;1;F
176501;50006;1;J
218824;50006;1;F
187457;50006;1;F
231939;11001;1;K
175096;50006;1;F
231033;11001;1;F
216271;50006;1;K
230478;50001;1;O
185369;25572;1;F
224600;50006;1;O
179320;50006;1;F
235358;50006;1;H
228574;50006;1;H
218111;50006;1;N
228233;50006;1;O
177457;50006;1;J
210675;50568;1;J
230672;50006;1;O
223457;50001;1;H
197227;50006;1;P
221764;50001;1;J
205227;25290;1;J
205869;76001;1;K
211219;8001;1;J
160206;11001;1;E
220771;20011;1;F
200151;85410;1;A
178114;11001;1;I
236719;50110;1;F
179157;85440;1;T
187369;11001;1;F
150633;50001;1;E
201623;50226;1;K
224965;50001;1;N
200042;25281;1;J
209947;50606;1;H
228812;50001;1;F
204478;50001;1;J
165594;50150;1;E
235482;50606;1;N
215220;5001;1;T
234388;50001;1;J
228822;50001;1;J
177001;50001;1;""
187084;11001;1;F
185842;50001;1;J
205815;50606;1;J
220195;50001;1;T
130596;50001;1;I
231112;50606;1;N
212394;11001;1;J
225126;50001;1;F
162089;50001;1;E
207817;50001;1;J
164681;11001;1;F
206316;50606;1;F
182777;50606;1;C
174740;50226;1;H
237203;50001;1;G
231520;50001;1;F
211765;50001;1;N
158930;50001;1;I
222103;50001;1;J
207477;50001;1;J
233335;50001;1;J
237286;50001;1;T
235051;50001;1;J
205530;50124;1;H
215626;50001;1;N
220208;50001;1;T
229359;5266;1;J
221306;50001;1;N
235637;50606;1;N
233922;76001;1;J
196104;13430;1;J
208883;8001;1;H
208760;47245;1;F
202032;11001;1;F
164001;11001;1;E
168997;8001;1;J
167354;44078;1;E
228452;50124;1;N
218438;85440;1;F
179060;85440;1;T
211228;50001;1;T
108577;11001;1;I
190474;50001;1;G
236068;50318;1;T
171719;50318;1;F
226810;50318;1;K
226390;50001;1;G
187998;50006;1;F
161080;50001;1;H
175742;11001;1;F
171212;11001;1;F
190664;50150;1;""
157639;50006;1;I
229177;50318;1;J
192564;50318;1;I
230420;50318;1;H
211537;50318;1;J
174672;11001;1;""
161987;50318;1;T
219012;50006;1;O
183068;50001;1;J
212284;50313;1;N
146236;50318;1;U
206479;50318;1;G
229211;50318;1;G
193115;50001;1;C
211874;11001;1;H
229488;76364;1;T
209524;11001;1;H
226751;25899;1;K
236042;73001;1;F
194803;25175;1;I
209824;25126;1;F
189379;11001;1;""
160134;25175;1;J
195657;11001;1;N
168249;11001;1;""
201069;25175;1;""
223503;11001;1;T
218850;25175;1;F
222968;11001;1;J
219575;25175;1;F
227888;11001;1;F
229627;11001;1;F
192727;25281;1;J
134589;25320;1;I
158075;11001;1;""
184484;11001;1;""
217548;13001;1;F
214613;25320;1;K
218122;25290;1;K
220219;11001;1;T
191638;25035;1;""
192988;25430;1;F
188968;25269;1;""
222071;25430;1;T
203768;25430;1;K
209905;25430;1;K
213887;25430;1;T
201126;25430;1;T
198798;25430;1;T
236825;25473;1;K
187554;25473;1;K
209084;25269;1;H
218401;25430;1;T
236537;25430;1;T
211190;25430;1;T
196053;25430;1;T
200587;25473;1;T
205649;25473;1;O
158485;11001;1;E
190524;25430;1;E
232527;25473;1;J
229515;25473;1;J
236555;25286;1;T
170962;25473;1;J
195182;25473;1;J
187892;25286;1;H
147935;25473;1;""
218678;25473;1;H
228857;25473;1;F
222416;25745;1;J
180127;11001;1;F
208633;25126;1;K
177568;25126;1;K
221988;25473;1;J
234921;25473;1;J
236169;25286;1;K
220876;25430;1;K
195837;25286;1;F
236871;25286;1;H
195339;25286;1;E
212460;25286;1;E
236860;25286;1;F
235416;25473;1;T
197219;25754;1;F
204950;25286;1;H
212499;11001;1;H
201170;25286;1;H
167156;25286;1;""
226745;25286;1;T
214631;25286;1;F
217684;25286;1;F
207389;25286;1;F
160048;25295;1;E
208755;73217;1;T
228503;25175;1;J
202010;25175;1;J
188896;25513;1;J
194208;25513;1;C
236258;11001;1;K
212166;11001;1;O
217754;11001;1;J
217472;25754;1;K
211396;15001;1;K
217947;15001;1;K
172669;25754;1;J
232371;25754;1;T
175387;25754;1;F
200823;25754;1;T
219740;25754;1;T
205297;25754;1;T
216377;50001;1;N
155511;11001;1;""
174639;11001;1;J
195608;25754;1;F
174698;25754;1;F
192675;25754;1;E
148568;25754;1;""
212243;11001;1;H
205290;25754;1;I
226512;25754;1;J
151897;11001;1;""
206175;25322;1;T
195548;11001;1;I
237038;25845;1;K
193733;11001;1;I
220002;25430;1;T
196286;25260;1;""
234599;25799;1;K
220839;25799;1;K
197103;15238;1;J
217712;25779;1;T
192728;11001;1;T
209342;25506;1;C
183088;25843;1;J
203789;41001;1;F
178367;41001;1;K
229403;41001;1;T
198327;11001;1;H
208441;41001;1;H
223914;41001;1;H
188120;11001;1;K
230248;41001;1;T
230247;41001;1;T
223562;41001;1;T
217931;41001;1;T
202663;41001;1;T
214910;41001;1;K
226513;41001;1;J
200068;41001;1;F
216182;41001;1;F
214151;11001;1;G
227752;11001;1;G
199868;25815;1;T
190511;25815;1;T
175315;25815;1;I
211460;25899;1;T
211566;11001;1;H
169835;11001;1;H
168842;25899;1;F
223653;50001;1;F
218526;25899;1;J
207087;25899;1;J
192360;11001;1;""
228528;25899;1;T
218783;25899;1;F
193805;25899;1;J
226010;25899;1;J
215321;25899;1;F
234416;11001;1;J
186515;11001;1;T
236182;25899;1;J
175424;25736;1;G
192081;25899;1;T
160857;25899;1;""
165922;25486;1;F
220566;25175;1;J
204823;25200;1;T
220117;25899;1;T
160388;25899;1;T
182298;25899;1;K
219826;25899;1;J
212938;25899;1;T
228501;25899;1;F
172685;25899;1;""
200215;25899;1;F
227910;25899;1;J
190745;25430;1;I
236666;25899;1;F
225203;25899;1;U
216706;25899;1;U
207485;25899;1;H
175647;25758;1;T
231770;25817;1;T
236885;25758;1;J
201740;11001;1;F
214845;25867;1;J
207572;5001;1;K
202135;25785;1;T
186584;25785;1;J
195110;25785;1;F
207016;25785;1;H
175433;25126;1;H
194859;25785;1;H
218248;25799;1;T
226777;25799;1;T
226877;25799;1;T
182239;25799;1;T
197778;25799;1;T
221688;25785;1;T
200276;25785;1;T
186442;25785;1;T
199056;25785;1;T
212087;25785;1;T
203062;25785;1;T
203011;25785;1;T
226889;25785;1;T
226857;25785;1;T
226801;25785;1;T
226723;25785;1;T
203060;25785;1;T
206766;25785;1;T
195867;25785;1;T
207210;25785;1;T
206885;25785;1;T
220089;25785;1;T
206770;25785;1;T
219371;25785;1;T
208160;25785;1;T
222789;25843;1;T
226799;11001;1;H
233686;25843;1;T
174418;25843;1;J
171092;11001;1;A
160109;25843;1;I
188564;25899;1;T
203482;25899;1;T
212134;25899;1;T
195958;11001;1;E
232444;25817;1;T
157164;11001;1;""
196523;25817;1;E
206779;25817;1;E
218583;5088;1;T
212360;25899;1;T
203549;25899;1;H
222647;15469;1;J
201726;25873;1;J
232947;15469;1;J
200325;25793;1;T
199827;25823;1;K
215879;25823;1;K
210717;11001;1;F
221313;11001;1;H
211169;11001;1;F
231583;50006;1;J
227399;25875;1;N
207904;25875;1;I
123415;25875;1;""
226608;11001;1;K
162879;25875;1;""
206083;25875;1;T
227460;25785;1;F
229537;25772;1;K
200685;25772;1;K
182958;25772;1;K
202102;11001;1;T
218694;25473;1;T
178117;25799;1;""
203057;25799;1;T
226806;25799;1;T
226797;25799;1;T
226776;25799;1;T
202517;25799;1;T
187815;25799;1;T
234919;11001;1;R
139130;11001;1;I
218633;11001;1;J
190428;11001;1;I
233637;11001;1;H
206029;11001;1;F
196656;11001;1;K
157395;11001;1;""
220416;11001;1;K
218852;11001;1;K
188893;5631;1;H
236880;8758;1;J
195606;8758;1;J
171549;8758;1;J
194711;11001;1;E
169371;11001;1;H
193797;11001;1;H
212604;11001;1;T
231872;11001;1;F
195807;47001;1;H
237019;47001;1;F
171507;47001;1;""
174688;11001;1;F
199450;11001;1;F
163178;11001;1;E
193901;47001;1;H
175087;47001;1;""
195464;11001;1;E
220027;47001;1;J
201188;25175;1;J
193562;8758;1;F
184397;11001;1;F
211911;41349;1;N
193619;11001;1;J
220748;11001;1;J
211849;11001;1;I
189155;11001;1;I
186298;11001;1;H
204007;11001;1;H
181579;76001;1;J
201603;17873;1;J
177997;17873;1;J
176142;76364;1;J
223767;25286;1;E
233858;25286;1;E
206290;66383;1;J
187065;76001;1;""
210056;76001;1;J
162737;76001;1;""
202791;52835;1;I
209737;76001;1;J
213220;11001;1;T
162650;66170;1;""
205219;11001;1;H
159473;66001;1;I
200230;66001;1;J
235993;66001;1;J
220732;66001;1;J
195255;66170;1;H
172118;66170;1;H
182194;50001;1;J
224948;11001;1;N
177680;66001;1;H
159752;66170;1;P
236388;66001;1;F
197503;66001;1;E
222882;11001;1;E
224834;66001;1;T
181233;66318;1;T
236642;41551;1;J
193806;11001;1;F
204097;54001;1;J
214504;54001;1;J
232171;54001;1;O
198326;50001;1;""
206596;50001;1;J
209915;54001;1;J
200810;54001;1;J
165476;11001;1;J
206669;54001;1;H
208784;11001;1;E
236569;85001;1;F
212194;85001;1;F
220213;85001;1;C
228914;85001;1;C
212714;11001;1;F
194086;54001;1;E
228819;54001;1;J
200583;25175;1;I
189539;25175;1;I
236194;54874;1;J
215976;54001;1;F
186701;54001;1;""
189721;11001;1;""
177959;11001;1;""
201156;50001;1;K
190050;68001;1;""
218941;54874;1;F
223609;54001;1;J
192985;54001;1;J
206670;54001;1;J
211090;11001;1;J
210290;11001;1;K
236505;54874;1;K
183560;8001;1;J
226906;20011;1;T
181832;11001;1;F
229059;54001;1;J
220124;54874;1;J
218368;54001;1;T
203251;66682;1;T
205736;11001;1;K
236737;54001;1;J
227926;25269;1;H
234958;54001;1;J
194794;11001;1;H
229617;54405;1;T
229819;54405;1;T
215515;50001;1;F
187324;54810;1;J
230914;54172;1;J
216383;54172;1;J
211882;54001;1;J
214080;11001;1;F
186294;11001;1;F
230250;11001;1;F
220312;11001;1;J
217609;11001;1;H
193321;13001;1;""
178674;13001;1;""
223020;25430;1;J
224134;50568;1;H
237466;50568;1;H
220743;68081;1;J
197163;11001;1;E
178247;63594;1;J
195607;11001;1;H
